id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
21990,200,3/5/2011,Government Of Tanzania,303,RWE,35.81898147,-8.93495018,Kwampalanji,0,Rufiji,Mtakuja,Morogoro,5,3,Kilombero,Utengule,280,TRUE,GeoData Consultants Ltd,,,TRUE,1995,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
17386,0,3/31/2011,,0,,34.46222769,-8.57578037,Kwa Manyusi Mlilo,0,Rufiji,Lembuka,Mbeya,12,7,Mbarali,Mawindi,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
41609,0,4/4/2011,,0,,34.24718,-8.60751263,Kwa Mzee Mwalongo,0,Rufiji,Mapinduzi,Mbeya,12,7,Mbarali,Ubaruku,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non functional
35715,0,2/27/2013,Hesawa,1565,HESAWA,34.6570345,-1.88801974,Machumbe,0,Lake Victoria,Mtakuja,Mara,20,2,Serengeti,Manchira,200,,GeoData Consultants Ltd,Other,,TRUE,1991,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
53970,500,1/16/2013,Dwe,1153,DWE,30.41995839,-4.27996794,Sekondari,0,Lake Tanganyika,Kalimungoma,Kigoma,16,2,Kasulu,Kitagata,1,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
62971,0,8/7/2011,,0,,31.79687285,-1.35148627,Kwa Jackson,0,Lake Victoria,Umkituri,Kagera,18,6,Bukoba Urban,Kibeta,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
63542,500,3/23/2011,Rc Church,2049,ACRA,34.68047144,-9.3264772,Kwa Mkapa,0,Rufiji,Usita,Iringa,11,4,Njombe,Imalinyi,75,TRUE,GeoData Consultants Ltd,WUA,Tove Mtwango gravity Scheme,TRUE,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15622,0,3/18/2013,Government Of Tanzania,905,RWE,36.93165941,-3.55703413,Miembeni Primary School,0,Pangani,Komoro,Arusha,2,7,Meru,Mbuguni,140,TRUE,GeoData Consultants Ltd,VWC,Tengeru gravity water supply,TRUE,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
12903,0,3/30/2011,Government Of Tanzania,406,DWE,38.58082367,-4.8348356,Tawakali,0,Pangani,Kulasi Majengo,Tanga,4,2,Korogwe,Mashewa,900,TRUE,GeoData Consultants Ltd,VWC,Kulasi water supply,FALSE,1992,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
52561,0,10/23/2012,World Vision,0,World vision,32.25500494,-3.36190077,Butimba,0,Lake Tanganyika,Butimba,Shinyanga,17,5,Bukombe,Ushirika,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
19415,0,3/2/2011,Roman,2328,Commu,34.28447604,-9.27156548,none,0,Lake Nyasa,Ikovo,Iringa,11,3,Makete,Mang'oto,0,TRUE,GeoData Consultants Ltd,VWC,Malemb,FALSE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
65531,0,3/4/2011,Roman,427,Roman,37.7229531,-7.02426273,Kwa Mzee Zewe,0,Wami / Ruvu,Dongo,Morogoro,5,2,Morogoro Rural,Tawa,100,TRUE,GeoData Consultants Ltd,VWC,Tawa,TRUE,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
3675,0,3/14/2013,Swisland/ Mount Meru Flowers,1331,Community,36.75793224,-3.3747906,Lonange Secschool,0,Pangani,Moivaro,Arusha,2,7,Meru,Nkoanrua,360,TRUE,GeoData Consultants Ltd,WUA,Loruvani gravity water supply,TRUE,2011,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34383,0,10/22/2012,Rwssp,0,DWE,33.53890869,-3.36161167,Lembo,0,Internal,Bushoma,Shinyanga,17,8,Kishapu,Mondo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
30423,0,10/18/2012,Ifad,1185,IFAD,34.19057512,-1.60969058,Shuleni,0,Lake Victoria,Shule,Mara,20,3,Musoma Rural,Buswahili,544,,GeoData Consultants Ltd,Parastatal,,FALSE,2002,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,non functional
68717,0,8/8/2011,Swedish,0,Sengerema Water Department,32.18551701,-2.37877187,Kwa Swakala,0,Lake Victoria,Bulyahilu Center B,Mwanza,19,5,Sengerema,Bupandwamhela,0,TRUE,GeoData Consultants Ltd,VWC,HESAWA,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
3688,500,2/20/2011,Idc,1701,DWE,35.73447433,-7.91231657,none,0,Rufiji,Mlanda B,Iringa,11,1,Iringa Rural,Magulilwa,441,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2000,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
30537,0,9/5/2011,He,0,HE,31.55890304,-2.02646851,Kwa Ignas,0,Lake Victoria,Kasharunga,Kagera,18,3,Muleba,Kasharunga,0,TRUE,GeoData Consultants Ltd,,B,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
27312,50,3/12/2011,Private Individual,159,WU,38.35356668,-6.63869562,Kessy,0,Wami / Ruvu,Magwila,Pwani,6,1,Bagamoyo,Chalinze,20,FALSE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2008,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
22143,0,4/11/2011,Water,0,Commu,35.87817211,-5.89186837,Ofisini,0,Wami / Ruvu,Juhudi,Dodoma,1,5,Dodoma Urban,Chihanga,0,TRUE,GeoData Consultants Ltd,VWC,Gawa,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
43237,200,1/17/2013,Isf/tacare,1002,ISF and TACARE,29.67098869,-4.7268496,Muungano,0,Lake Tanganyika,Kilundo,Kigoma,16,3,Kigoma Rural,Mwamgongo,120,TRUE,GeoData Consultants Ltd,WUG,Chankele/Bubango water project,TRUE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
62591,0,1/20/2013,Jica,212,Kokeni,38.96294513,-10.47656619,Maringini,0,Ruvuma / Southern Coast,Mwena,Lindi,80,53,Ruangwa,Luchelegwa,280,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,india mark iii,india mark iii,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
39920,200,3/23/2011,Danida,18,DA,38.89040167,-6.55790327,Gedebu,0,Wami / Ruvu,Shule,Pwani,6,1,Bagamoyo,Kiromo,40,TRUE,GeoData Consultants Ltd,Company,Bagamoyo wate,TRUE,1987,ksb,submersible,submersible,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
70892,0,2/18/2013,Adra,1560,Adra,35.51217404,-4.44803987,Gadiehindo,0,Internal,Mara B,Manyara,21,2,Hanang,Measkron,221,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
48593,0,7/11/2011,Hesawa,0,DWE,31.45311103,-1.19438963,Kagashani,0,Lake Victoria,Mushasha,Kagera,18,7,Misenyi,Kyaka,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
26419,250,1/27/2013,Danida,1471,DANIDA,30.21673046,-4.34106206,Kwa Kuviye,0,Lake Tanganyika,Kitobo,Kigoma,16,2,Kasulu,Nyamnyusi,950,TRUE,GeoData Consultants Ltd,Water authority,Donge,TRUE,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,functional
68554,500,2/11/2013,Government Of Tanzania,1274,Government,30.12668109,-4.23637808,Kwa Nyonyori,0,Lake Tanganyika,Kishiha,Kigoma,16,2,Kasulu,Muyama,1430,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,1978,ksb,submersible,submersible,vwc,user-group,other,other,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
29083,0,8/4/2011,Mzee Sh,0,ALLYS,33.0795039,-3.00965923,Kwa Shij,0,Lake Victoria,Misasi C,Mwanza,19,7,Missungwi,Misasi,0,FALSE,GeoData Consultants Ltd,Private operator,,TRUE,0,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,unknown,unknown,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
33379,0,2/19/2013,Danida,1000,DWE,35.54217277,-10.80885305,Kwa Mathiasi,0,Ruvuma / Southern Coast,Msewo Mwaazi,Ruvuma,10,2,Songea Rural,Mpitimbi,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa mpitimbi,TRUE,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
43206,0,10/6/2012,Aict,0,AICT,33.23583842,-3.56601953,Kwa Daudi Mandusela,0,Internal,Madukani A,Shinyanga,17,3,Shinyanga Rural,Mwantini,0,FALSE,GeoData Consultants Ltd,VWC,Mwang'hosha Nyamalogo,FALSE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,non functional
41743,0,8/4/2011,Government Of Tanzania,98,DWE,39.04298326,-4.99423737,Kwa Tate,0,Pangani,Kiruku Mchangamweupe,Tanga,4,4,Tanga,Mabokweni,110,TRUE,GeoData Consultants Ltd,VWC,Shallow well,TRUE,1962,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
17970,0,1/17/2013,Rwssp,1128,DWE,34.56343795,-4.09374985,Mashine,0,Internal,Mashine,Singida,13,1,Iramba,Ibaga,256,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,2010,afridev,afridev,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
25693,0,2/5/2013,Tcrs,1352,Community,30.65026741,-3.55486258,Muhaza,0,Lake Tanganyika,Mlima Ndabaneze,Kigoma,16,1,Kibondo,Bunyambo,150,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2002,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional
39364,50,2/13/2013,Kiuma,701,KIUMA,36.95075936,-11.31324316,Mdabwa Primary School,0,Ruvuma / Southern Coast,Nguvumali,Ruvuma,10,1,Tunduru,Marumba,1,TRUE,GeoData Consultants Ltd,VWC,Mbati Water Supply,FALSE,2011,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
57580,10,2/26/2013,Germany Republi,1409,CES,37.17489041,-3.21646394,Area Two Namba 20,0,Pangani,Tema,Kilimanjaro,3,5,Hai,Masama Mashariki,75,TRUE,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23000,1000,2/16/2013,District Council,744,District Counci,37.61640658,-3.56996907,Kwa Issa Kinanja,0,Pangani,Kwa Nyange,Kilimanjaro,3,2,Mwanga,Jipe,320,TRUE,GeoData Consultants Ltd,VWC,Kwa Nyange water supply,TRUE,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
59902,0,2/17/2013,Netherlands,0,DWE,33.69790014,-3.26949691,Watumia Maji (Maji Ni Uhai),0,Internal,Malula,Shinyanga,17,2,Maswa,Isanga,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
60371,0,7/21/2011,Hesawa,0,HESAWA,31.7673009,-3.0251057,Maendeleo,0,Lake Victoria,Maendeleo,Kagera,18,8,Chato,Bwanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,other,other,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non functional
74246,50,3/7/2011,Ruthe,1428,Ruthe,35.63048144,-7.71054858,none,0,Rufiji,Kidete,Iringa,11,1,Iringa Rural,Kiwere,1,TRUE,GeoData Consultants Ltd,VWC,Kiwele,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
7116,0,7/12/2011,,0,,33.80508085,-9.1306743,Kwa Mzee Kaiga,0,Lake Nyasa,Ipuguso,Mbeya,12,4,Rungwe,Lutebe,0,TRUE,GeoData Consultants Ltd,VWC,N,,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
64063,0,5/3/2013,Adra,1295,Adra/Community,36.90832887,-3.33074309,Lukumai,0,Pangani,Mseseweni,Arusha,2,7,Meru,Maji ya Chai,120,TRUE,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,TRUE,2004,gravity,gravity,gravity,vwc,user-group,unknown,unknown,fluoride,fluoride,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
59983,0,7/3/2013,Government Of Tanzania,1207,Community,36.87553547,-3.3445666,Kumbuaeli,0,Pangani,Kiwawa,Arusha,2,7,Meru,Maji ya Chai,120,TRUE,GeoData Consultants Ltd,VWC,Tuvaila gravity water supply,TRUE,2005,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
10784,0,7/17/2011,Tulawaka Gold Mine,0,Tulawaka Gold Mine,31.48904738,-3.26790435,Imalanota,0,Lake Tanganyika,Nyansalala,Kagera,18,4,Biharamulo,Lusahunga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49503,0,4/7/2011,Danida,0,DANIDA,33.23267014,-9.26648533,Kwa Kenya,0,Lake Nyasa,Vimetu,Mbeya,12,2,Ileje,Ndola,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
54248,0,4/10/2011,Kkkt,0,KKT C,36.55702857,-6.37279744,Shuleni,0,Wami / Ruvu,Chang'Ombe,Dodoma,1,1,Mpwapwa,Kimagai,0,TRUE,GeoData Consultants Ltd,VWC,Bumi,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
24409,0,7/17/2011,Hesawa,0,DWE,31.66327256,-1.08048548,Kwakabsmbo,0,Lake Victoria,Kalamila,Kagera,18,7,Misenyi,Kashenye,0,TRUE,GeoData Consultants Ltd,VWC,Kan,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
21068,0,3/7/2011,Nethalan,445,DWE,37.48747402,-6.82950072,Kwa Bit Omari,0,Wami / Ruvu,Mingo,Morogoro,5,6,Mvomero,Mzumbe,90,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1997,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
62341,0,1/22/2013,Hesawa,1191,DWE,33.35647131,-2.06349369,Shuleni,0,Lake Victoria,Kabarongo,Mara,20,4,Bunda,Igundu,804,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,2000,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
10837,0,10/29/2012,Hesawa,1339,Hesawa,34.44864527,-2.02266257,Tattabigo Shule Ya Msingi,0,Lake Victoria,Mwebebonda,Mara,20,2,Serengeti,Natta,600,FALSE,GeoData Consultants Ltd,Other,,,1997,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
35458,50,2/26/2013,Tasaf,1348,Water board,37.02381013,-5.5923447,Nendebe,0,Pangani,Nendebe,Manyara,21,5,Kiteto,Lengatei,1,TRUE,GeoData Consultants Ltd,VWC,TASAF,TRUE,2004,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
36038,100,2/25/2011,Kkkt,2073,Commu,34.22303933,-9.3449213,none,0,Lake Nyasa,Ihela Shu,Iringa,11,3,Makete,Lupalilo,0,TRUE,GeoData Consultants Ltd,VWC,Ihela,FALSE,2000,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
64447,0,7/14/2011,Hesawa,0,LOCAL CONTRACT,31.57239755,-1.42926609,Kashunshu,0,Lake Victoria,Ikongora,Kagera,18,2,Bukoba Rural,Kaibanja,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,functional
22897,0,7/22/2011,Concern World Wide,0,DWE,31.4647567,-2.77016894,Mashineni,0,Lake Tanganyika,Majengo B,Kagera,18,4,Biharamulo,Runazi,0,TRUE,GeoData Consultants Ltd,VWC,Kabindi Water Supply,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
2915,0,3/14/2013,Wfp,1302,WFP,36.77862138,-2.55618033,Shuleni,0,Internal,Ewerendeke,Arusha,2,6,Longido,Namanga,370,TRUE,GeoData Consultants Ltd,Parastatal,,,2012,gravity,gravity,gravity,parastatal,parastatal,other,other,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
14016,0,4/7/2011,,0,,33.87310388,-9.29061569,Busekele,0,Lake Nyasa,Busekele,Mbeya,12,4,Rungwe,Itete,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
69525,0,10/11/2012,Dwe,0,DWE,32.071081,-5.06726885,Kitega Uchumi,0,Lake Tanganyika,Kitega Uchumi,Tabora,14,4,Urambo,Urambo,0,FALSE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
73061,50,2/14/2013,,1455,,34.71064345,-5.18676616,Aley Mak8Ta,0,Internal,Mosi,Singida,13,2,Singida Rural,Ikungu,50,TRUE,GeoData Consultants Ltd,VWC,M,,2000,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
